id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
20647,101.0,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL-85-X,2.5,85.0,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,
20648,101.0,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-120-F,2.5,120.0,218.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,
20649,101.0,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-160-M,2.5,160.0,218.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,
20650,101.0,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-40-X,2.5,40.0,218.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,
20651,101.0,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,2.5,50.0,218.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,
20652,101.0,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-65-X,2.5,65.0,218.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,
20653,101.0,San Francisco,SOMA- SOUTH PARK-65-X,1.8,65.0,,,1,1,1,0,1,0,1,0,0,1,0,1,1,1,
20654,101.0,San Francisco,SOMA SERVICE/ SECONDARY/ OFFICE-40-X,3.0,40.0,218.0,,0,1,1,1,1,1,1,1,0,1,0,1,1,1,
20655,101.0,San Francisco,SOMA SERVICE/ SECONDARY/ OFFICE-45-X,3.0,45.0,218.0,,0,1,1,1,1,1,1,1,0,1,0,1,1,1,
20656,101.0,San Francisco,SOMA SERVICE/ SECONDARY/ OFFICE-65-X,4.0,65.0,218.0,,0,1,1,1,1,1,1,1,0,1,0,1,1,1,
20657,101.0,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-200-400-S,,200.0,,,0,1,1,1,0,1,1,0,0,0,0,1,1,1,
20658,101.0,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-200-S,,200.0,,,0,1,1,1,0,1,1,0,0,0,0,1,1,1,
20659,101.0,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-50/165/400-TB,,400.0,,,0,1,1,1,0,1,1,0,0,0,0,1,1,1,
20660,101.0,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-50/85/550-TB,,550.0,,,0,1,1,1,0,1,1,0,0,0,0,1,1,1,
20661,101.0,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-65-X,,65.0,,,0,1,1,1,0,1,1,0,0,0,0,1,1,1,
20662,101.0,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-80-X,,80.0,,,0,1,1,1,0,1,1,0,0,0,0,1,1,1,
20663,101.0,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20664,101.0,San Francisco,URBAN MIXED USE-40-X,3.0,40.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20665,101.0,San Francisco,URBAN MIXED USE-45-X,3.0,45.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20666,101.0,San Francisco,URBAN MIXED USE-48-X,3.0,48.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20667,101.0,San Francisco,URBAN MIXED USE-50-X,4.0,50.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20668,101.0,San Francisco,URBAN MIXED USE-55-X,4.0,55.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20669,101.0,San Francisco,URBAN MIXED USE-58-X,4.0,58.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20670,101.0,San Francisco,URBAN MIXED USE-65-X,5.0,65.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20671,101.0,San Francisco,URBAN MIXED USE-68-X,5.0,68.0,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,
20672,101.0,San Francisco,VV-MU3,,35.0,,,0,0,1,1,0,0,0,0,0,0,0,1,1,1,
20673,101.0,San Francisco,VV-OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20674,101.0,San Francisco,VV-R4,,45.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
20675,101.0,San Francisco,VV-R5,,55.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
20676,101.0,San Francisco,PARKMERCED-RESIDENTIAL-145-PM,,45.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
40004,40.0,Cupertino,A-215,0.45,28.0,0.202604651,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40005,40.0,Cupertino,R1,0.45,28.0,4.356,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40006,40.0,Cupertino,P(R1),0.45,28.0,4.356,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40007,40.0,Cupertino,R1-10,0.45,28.0,4.356,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40008,40.0,Cupertino,R1-10i,0.45,18.0,4.356,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40009,40.0,Cupertino,R1-20,0.45,28.0,2.178,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40010,40.0,Cupertino,R1-22,0.45,28.0,1.98,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40011,40.0,Cupertino,R1-32.5,0.45,28.0,1.340307692,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40012,40.0,Cupertino,R1-5,0.45,28.0,8.712,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40013,40.0,Cupertino,P(R1-5),0.45,28.0,8.712,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40014,40.0,Cupertino,R1-6,0.45,28.0,7.26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40015,40.0,Cupertino,R1-6e,0.45,28.0,7.26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40016,40.0,Cupertino,R1-6i,0.45,18.0,7.26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40017,40.0,Cupertino,R1-7.5,0.45,28.0,5.808,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40018,40.0,Cupertino,P(R1-7.5),0.45,28.0,5.808,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40019,40.0,Cupertino,R1-7.5i,0.45,18.0,5.808,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40020,40.0,Cupertino,R1-8,0.45,28.0,5.445,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40021,40.0,Cupertino,R1-a,0.45,28.0,4.356,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40022,40.0,Cupertino,R1C,,30.0,15.02068966,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40023,40.0,Cupertino,P(R1C),,30.0,15.02068966,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40024,40.0,Cupertino,R1C-2.9,,30.0,15.02068966,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40025,40.0,Cupertino,R1C-3.2,,30.0,13.6125,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40026,40.0,Cupertino,R1C-7.5,,30.0,5.808,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40027,40.0,Cupertino,R2,,30.0,10.24941176,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
40028,40.0,Cupertino,P(R2),,30.0,10.24941176,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
40029,40.0,Cupertino,"P(R2, Mini-Stor)",,30.0,10.24941176,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
40030,40.0,Cupertino,R2-4.25,,30.0,10.24941176,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
40031,40.0,Cupertino,R2-4.25i,,30.0,10.24941176,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
40032,40.0,Cupertino,R3,,30.0,14.0516129,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
40033,40.0,Cupertino,P(R3),,30.0,14.0516129,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
40034,40.0,Cupertino,R3-2.2,,30.0,19.8,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
40035,40.0,Cupertino,RHS-10,,30.0,4.356,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40036,40.0,Cupertino,RHS-100,,30.0,0.4356,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40037,40.0,Cupertino,RHS-12,,30.0,3.63,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40038,40.0,Cupertino,RHS-120,,30.0,0.363,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40039,40.0,Cupertino,RHS-15,,30.0,2.904,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40040,40.0,Cupertino,RHS-150,,30.0,0.2904,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40041,40.0,Cupertino,RHS-170,,30.0,0.256235294,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40042,40.0,Cupertino,RHS-175,,30.0,0.248914285,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40043,40.0,Cupertino,RHS-180,,30.0,0.242,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40044,40.0,Cupertino,RHS-190,,30.0,2.287157894,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40045,40.0,Cupertino,RHS-20,,30.0,2.178,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40046,40.0,Cupertino,RHS-200,,30.0,0.2178,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40047,40.0,Cupertino,RHS-21,,30.0,2.074285714,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40048,40.0,Cupertino,RHS-218,,30.0,0.199816513,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40049,40.0,Cupertino,RHS-240,,30.0,0.1815,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40050,40.0,Cupertino,RHS-260,,30.0,0.167538461,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40051,40.0,Cupertino,RHS-30,,30.0,1.452,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40052,40.0,Cupertino,RHS-40,,30.0,1.089,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40053,40.0,Cupertino,RHS-400,,30.0,0.1089,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40054,40.0,Cupertino,RHS-440,,30.0,0.099,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40055,40.0,Cupertino,RHS-60,,30.0,0.726,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40056,40.0,Cupertino,RHS-8,,30.0,5.445,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40057,40.0,Cupertino,RHS-80,,30.0,0.5445,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40058,40.0,Cupertino,RHS-90,,30.0,0.484,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40059,40.0,Cupertino,CG,2.0,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
40060,40.0,Cupertino,P(CG),2.0,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
40061,40.0,Cupertino,CG-rg,2.0,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
40062,40.0,Cupertino,ML,1.2,40.0,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
40063,40.0,Cupertino,P(ML),1.2,40.0,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
40064,40.0,Cupertino,ML-fa,1.2,40.0,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
40065,40.0,Cupertino,ML-rc,1.2,40.0,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
40066,40.0,Cupertino,OA,0.8,30.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
40067,40.0,Cupertino,P(Off),0.8,30.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
40068,40.0,Cupertino,"P(BQ, Mini-Stor)",,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
40069,40.0,Cupertino,"P(CG, ML, BQ, Res 4-10)",0.8,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
40070,40.0,Cupertino,"P(CG, ML, O, Hotel, Regional Shopping)",1.2,40.0,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
40071,40.0,Cupertino,"P(CG, ML, Res 35)",0.8,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
40072,40.0,Cupertino,"P(CG, ML, Res 4-10)",0.8,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
40073,40.0,Cupertino,"P(CG, ML,, Hotel, Regional Shopping, Res)",1.2,40.0,,,0,0,0,0,1,0,0,0,0,1,1,0,1,0,
40074,40.0,Cupertino,"P(CG, O)",0.8,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
40075,40.0,Cupertino,"P(CG, O, ML, Hotel)",1.2,40.0,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
40076,40.0,Cupertino,"P(CG,O)",0.8,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
40077,40.0,Cupertino,"P(CN, ML, Res 4-12)",0.8,30.0,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,
40078,40.0,Cupertino,"P(Com, Off, Res 15-30)",0.8,30.0,,,0,0,1,1,0,0,0,0,0,1,1,0,1,0,
40079,40.0,Cupertino,"P(Com, Off, Res)",0.8,30.0,,,0,0,1,1,0,0,0,0,0,1,1,0,1,0,
40080,40.0,Cupertino,"P(Com, Res 5-15)",0.8,30.0,,,0,0,1,0,0,0,0,0,0,1,1,0,1,0,
40081,40.0,Cupertino,"P(Comm, Ind, Off)",0.8,30.0,,,0,0,0,1,0,0,1,0,0,1,1,0,0,0,
40082,40.0,Cupertino,"P(Comm, Off, Res 30)",0.8,30.0,,,0,0,1,1,0,0,0,0,0,1,1,0,1,0,
40083,40.0,Cupertino,"P(Comm, Res)",0.8,30.0,,,0,0,1,0,0,0,0,0,0,1,1,0,1,0,
40084,40.0,Cupertino,P(Hotel),1.2,40.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
40085,40.0,Cupertino,"P(Rec, Enter)",0.8,30.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
40086,40.0,Cupertino,"P(Rec, Enter, Ltd Com)",0.8,30.0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
40087,40.0,Cupertino,P(Regional Shopping),0.8,30.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
40088,40.0,Cupertino,P(Res 10-20 Mini-Stor),0.8,30.0,20.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
40089,40.0,Cupertino,"P(Res, Com)",0.8,30.0,,,0,0,1,0,0,0,0,0,0,1,1,1,0,0,
40090,40.0,Cupertino,"P(Res, Com, Off, Ind, Hotel)",1.2,40.0,,,0,0,1,1,1,0,1,0,0,1,1,1,0,0,
40091,40.0,Cupertino,BA,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
40092,40.0,Cupertino,P(BA),,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
40093,40.0,Cupertino,BQ,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
40094,40.0,Cupertino,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40095,40.0,Cupertino,PR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40096,40.0,Cupertino,P(Institutional),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40097,40.0,Cupertino,P(OP),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40098,40.0,Cupertino,P,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40099,40.0,Cupertino,P(4.4-12),,,12.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40100,40.0,Cupertino,P(CN),,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
40101,40.0,Cupertino,P(R 4.4-12),,,12.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40102,40.0,Cupertino,P(R 4.4-7.7),,,7.7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40103,40.0,Cupertino,P(R1 0-2),,,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40104,40.0,Cupertino,P(Res 10-20),,,20.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
40105,40.0,Cupertino,P(Res 4.4-7.7),,,7.7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40106,40.0,Cupertino,P(Res 4-8),,,8.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40107,40.0,Cupertino,P(Res 5-10),,,10.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
40108,40.0,Cupertino,P(Res),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40109,40.0,Cupertino,P(Res)-70,,,70.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
40110,40.0,Cupertino,P(MP),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60001,,Alameda,101 - Ballena Isle,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60002,,Alameda,101 - Business Park,2.0,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60003,,Alameda,101 - Commercial Recreation,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60004,,Alameda,101 - Community Commercial,3.0,,,,0,0,0,1,1,1,0,0,0,1,0,0,1,1,Pre22
60005,,Alameda,101 - Federal Facilities,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60006,,Alameda,101 - General Industry,0.5,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
60007,,Alameda,101 - Island Auto Movie,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60008,,Alameda,101 - Low Density Residential,,,8.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60009,,Alameda,101 - Mariner Square,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60010,,Alameda,101 - Medium Density Residential,,,21.8,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60011,,Alameda,101 - Neighborhood Business,2.0,,,,0,0,0,1,1,1,0,0,0,1,0,0,1,1,Pre22
60012,,Alameda,101 - Northern Waterfront (Grand Street to Willow Street),,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60013,,Alameda,101 - Northern Waterfront (Willow Street to Oak Street),,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60014,,Alameda,101 - Office,0.45,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Pre22
60015,,Alameda,101 - Parks & Public Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60016,,Alameda,101 - Public/ Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60017,,Albany,102 - Churches,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60018,,Albany,102 - City Property,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60019,,Albany,102 - Commercial Recreation,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60020,,Albany,102 - Commercial/Service/Light Industrial,,,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,Pre22
60021,,Albany,102 - Community Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60022,,Albany,102 - General Commercial,0.5,45.0,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60023,,Albany,102 - High Density Residential,,35.0,87.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60024,,Albany,102 - Low Density Residential,,35.0,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60025,,Albany,102 - Medium Density Residential,,35.0,35.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60026,,Albany,102 - Medium Density Residential/Recreational/Commercial,,,12.0,,0,1,1,1,1,0,0,0,0,1,1,0,1,1,Pre22
60027,,Albany,102 - Park and Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60028,,Albany,102 - Planned Development (6 du/acre),,,6.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60029,,Albany,102 - Planned Development (9 du/acre),,,9.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60030,,Albany,102 - Planned Residential/Commercial,,,12.0,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60031,,Albany,102 - Public/Quasi Public,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60032,,Albany,102 - Research,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Pre22
60033,,Albany,102 - Residential/Commercial,,,12.0,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Pre22
60034,,Albany,102 - Residential/Recreational,,,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60035,,Berkeley,103 - Avenue Commercial,2.0,,25.0,,0,1,1,1,1,1,0,0,0,1,0,0,1,1,Pre22
60036,,Berkeley,103 - Downtown,3.5,,40.0,,0,1,1,1,1,1,0,0,0,1,1,0,1,1,Pre22
60037,,Berkeley,103 - High Density Residential,,,100.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60038,,Berkeley,103 - Institutional,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre22
60039,,Berkeley,103 - Low Density Residential,,,9.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60040,,Berkeley,103 - Low Medium Density Residential,,,20.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60041,,Berkeley,103 - Manufacturing,2.0,45.0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre22
60042,,Berkeley,103 - Manufacturing Mixed Use,2.0,45.0,,,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Pre22
60043,,Berkeley,103 - Medium Density Residential,,,40.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pre22
60044,,Berkeley,103 - Neighborhood Commercial,3.0,,25.0,,0,1,1,1,1,1,0,0,0,1,0,0,1,1,Pre22
60045,,Berkeley,103 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre22
60046,2.0,Berkeley,R-S,,25.0,7.26,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
60047,2.0,Berkeley,R-SMU,,35.0,30.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015
60048,2.0,Berkeley,C-DMU Core,7.0,75.0,,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2015
60049,2.0,Berkeley,C-DMU Outer Core,7.0,75.0,,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2015
60050,2.0,Berkeley,C-DMU Corridor,7.0,75.0,,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2015
60051,2.0,Berkeley,R-Sh,,25.0,7.26,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
60052,2.0,Berkeley,C-DMU Buffer,50.0,50.0,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
60055,,Fremont,105 - Agriculture,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60056,,Fremont,105 - Central Business District,0.8,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60057,,Fremont,105 - Community Commercial,0.5,40.0,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60058,,Fremont,105 - General Industrial,0.45,60.0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Post22
60059,,Fremont,105 - HF OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60060,,Fremont,105 - High Density Residential,,52.0,35.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60061,,Fremont,105 - HIL OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60062,,Fremont,105 - HVR COM,0.25,40.0,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60063,,Fremont,105 - I OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60064,,Fremont,105 - Light Industrial,0.45,60.0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Post22
60065,,Fremont,105 - Low Density Residential,,30.0,6.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60066,,Fremont,105 - Medium Density Residential,,52.0,15.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60067,,Fremont,105 - Mixed Use-Neighborhood Commercial15-18,,,18.0,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60068,,Fremont,105 - Mixed Use-Neighborhood Commercial18-23,,,23.0,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60069,,Fremont,105 - Mixed Use-Neighborhood Commercial23-27,,,27.0,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60070,,Fremont,105 - Mixed Use-Neighborhood Commercial27-35,,,35.0,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60071,,Fremont,105 - Neighborhood Commercial,0.3,35.0,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60072,,Fremont,105 - Office Commercial,0.3,35.0,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60073,,Fremont,105 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60074,,Fremont,105 - Private Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60075,,Fremont,105 - Public Facility,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Post22
60076,,Fremont,105 - R IND,0.45,60.0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Post22
60077,,Fremont,105 - TH COM,0.3,35.0,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60078,,Fremont,105 - Very High Density Residential,,52.0,70.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60079,,Fremont,105 - Very Low Density Residential,,30.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60080,,Hayward,106 - Baylands,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60081,,Hayward,106 - City Center - High Density Residential,,55.0,65.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60082,,Hayward,106 - City Center - Retail and Office Commercial,1.5,55.0,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60083,,Hayward,106 - Commercial/High Density Residential,,,34.0,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60084,,Hayward,106 - County/No Designation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60085,,Hayward,106 - General Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60086,,Hayward,106 - High Density Residential,,40.0,34.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60087,,Hayward,106 - Industrial Corridor,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Post22
60088,,Hayward,106 - Limited Medium Density Residential,,40.0,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
